PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	022,3,1,3441,0,12,3,4,0,786,0,0,394,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	023,7,8,5780,0,110,0,18,0,1406,0,0,1387,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	024,6,6,9560,0,52,4,12,1,923,1,0,1296,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	025,11,8,23602,0,44,9,39,0,9014,4,0,5278,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	026,5,6,4593,0,93,3,16,0,703,0,0,897,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	027,2,38,3986,0,29,1,5,1,1103,0,0,683,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	028,2,3,5553,0,97,12,2,1,1392,3,0,737,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	029,12,12,3557,0,55,2,5,0,898,1,0,611,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	030,3,0,2117,0,51,3,8,0,596,0,0,244,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	031,11,12,8375,1,82,29,30,1,1589,5,0,1508,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	032,5,0,3209,0,66,0,15,2,747,3,0,499,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	033,259,140,53220,3,2007,33,398,5202,5380,53,16,7175,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	034,42,53,19238,0,76,5,67,0,4536,16,0,2821,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	035,3,0,1080,0,26,2,1,0,178,0,0,127,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	036,6,20,9158,0,71,6,16,3,887,1,0,1284,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	037,1,0,1384,0,11,0,3,0,373,1,0,235,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	038,8,7,4127,0,60,6,14,0,707,4,0,622,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	039,4,2,4589,0,96,3,13,2,1149,0,0,493,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	040,2,4,2749,0,39,1,16,4,579,0,0,337,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	041,4,35,8590,0,100,6,13,5,2070,0,0,1553,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	042,2,10,5883,0,9,1,3,1,1189,0,0,1056,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	043,5,29,13296,0,71,3,21,1,3690,1,0,2167,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	044,5,78,18322,0,210,19,31,11,5091,1,0,3903,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	045,3,0,1066,0,4,1,4,0,231,0,0,110,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	046,1,0,716,0,10,1,5,1,245,3,0,40,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	047,4,2,581,0,15,0,2,0,198,0,0,78,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	048,0,3,4367,0,56,1,8,3,1429,0,0,659,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	049,0,1,1651,0,28,0,3,1,275,2,0,245,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	050,3,5,1884,0,45,2,5,0,452,2,0,297,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	051,3,0,1092,0,16,0,9,0,182,2,0,114,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	052,3,0,939,0,30,1,7,0,181,6,0,297,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	053,0,2,2045,0,35,2,5,0,1248,0,0,208,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	054,2,1,1481,0,21,1,9,1,388,0,0,269,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	055,0,8,364,0,9,0,0,0,41,0,0,21,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	056,3,0,2248,0,81,1,2,2,311,0,0,692,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	057,1,0,1247,0,11,0,1,0,320,0,0,188,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	058,2,0,2475,0,31,0,6,0,683,0,0,404,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	059,1,0,1535,0,19,1,8,1,469,0,0,245,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	29,	060,0,5,1119,0,39,7,3,0,389,0,0,185,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	001,0,66,863,0,7,1,0,1,670,0,0,429,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	002,0,41,243,0,0,0,0,0,187,0,0,97,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	003,0,1048,11302,0,158,17,0,80,8350,0,0,4216,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	004,0,259,4978,0,4,5,0,17,4853,0,0,2911,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	005,0,27,324,0,0,0,0,3,335,0,0,323,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	006,0,23,1252,0,0,1,0,2,1256,0,0,216,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	007,0,7,467,0,0,1,0,0,660,0,0,142,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	008,0,42,287,0,0,0,0,36,480,0,0,26,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	009,0,201,2518,0,0,21,0,35,2975,0,0,717,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	010,0,201,4266,0,21,6,1,6,3938,0,0,1120,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	011,0,405,9801,0,27,12,0,30,3521,0,0,4872,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	012,0,12,640,0,0,2,0,1,579,0,0,630,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	013,0,351,5094,0,28,8,0,16,2575,0,0,563,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	014,0,192,5444,0,49,21,0,19,4070,0,0,1820,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	015,0,168,2708,0,8,3,0,32,2703,0,0,2299,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	016,0,320,6584,0,20,3,0,40,2970,0,0,4589,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	017,0,19,380,0,0,0,0,0,288,0,0,182,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	018,0,4,49,0,0,0,0,0,150,0,0,12,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	019,0,14,319,0,0,0,0,2,541,0,0,18,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	020,0,28,438,0,3,0,0,2,604,0,0,84,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	021,0,49,2342,0,9,8,0,4,1543,0,0,831,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	022,0,104,1116,0,59,1,0,7,777,0,0,1298,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	023,0,239,2505,0,10,1,0,0,3732,0,0,1036,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	024,0,40,1031,0,0,2,2,9,1481,0,0,368,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	025,0,29,629,0,7,0,0,0,1266,0,0,67,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	026,0,323,5620,0,35,20,0,32,2105,0,0,1407,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	027,0,68,268,0,0,5,0,7,414,0,0,37,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	028,3,1480,49418,0,444,60,1,114,13750,0,0,11905,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	029,0,62,316,0,0,1,0,44,491,0,0,43,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	030,0,160,5729,0,2,17,0,19,1980,0,0,1477,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	031,0,28,899,0,0,0,0,8,2595,0,0,474,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	032,0,423,3326,0,3,10,0,86,2551,0,0,1020,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	033,0,153,1666,0,5,7,0,18,1429,0,0,424,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	034,0,258,6389,0,5,5,0,17,2290,0,0,385,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	035,0,12,354,0,0,1,0,13,550,0,0,85,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	036,0,116,963,0,0,2,0,2,640,0,0,392,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	037,0,17,75,0,0,0,0,17,108,0,0,16,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	038,0,959,17231,0,196,11,0,59,5970,0,0,6469,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	039,0,4335,79985,0,619,386,0,253,29745,0,0,14118,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	040,0,532,10974,0,163,9,0,27,3650,0,0,1845,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	041,0,6,93,0,0,0,0,0,53,0,0,82,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	042,0,13,421,0,0,1,0,2,370,0,0,267,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	043,0,52,1560,0,4,0,0,46,1980,0,0,567,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	044,3,2114,43348,0,797,74,1,125,17890,0,0,12398,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	045,0,358,9443,0,33,9,1,39,5793,0,0,4085,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	046,0,34,1604,0,0,0,0,13,1307,0,0,547,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	047,0,191,3601,0,5,4,0,133,3817,0,0,525,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	048,0,995,15746,0,3,33,0,45,4243,0,0,5304,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	049,0,66,2512,0,0,7,0,12,2716,0,0,625,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	050,0,37,437,0,0,1,0,0,429,0,0,215,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	051,0,137,709,0,7,0,0,42,1124,0,0,146,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	052,0,55,1393,0,0,2,0,4,1110,0,0,209,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	053,0,138,4248,0,8,1,1,27,4559,0,0,824,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	054,0,23,802,0,0,0,0,0,913,0,0,605,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	055,0,103,327,0,1,1,0,18,206,0,0,25,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	056,0,19,38,0,0,0,0,0,53,0,0,9,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	057,0,105,550,0,0,1,0,3,717,0,0,179,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	058,0,289,1787,0,11,3,0,79,2420,0,0,248,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	059,0,193,1871,0,0,16,0,14,1180,0,0,996,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	060,0,67,760,0,3,3,0,3,795,0,0,217,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	061,0,657,10537,0,38,48,0,18,6494,0,0,6015,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	062,0,104,1089,0,0,16,0,18,1157,0,0,274,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	063,0,8,469,0,2,1,0,1,731,0,0,121,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	064,0,5,117,0,0,0,0,0,78,0,0,35,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	065,3,590,13540,1,1,19,5,19,5786,0,0,3368,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	066,0,140,1451,0,0,0,0,2,2012,0,0,822,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	067,0,31,109,0,1,0,0,2,208,0,0,25,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	068,0,563,13322,0,18,8,0,31,4531,0,0,3321,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	069,0,246,2288,0,8,2,0,0,1820,0,0,1659,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	070,0,37,661,0,0,3,0,39,1260,0,0,279,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	071,0,375,7557,0,56,31,1,137,4469,0,0,2040,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	072,0,59,568,0,8,13,0,8,870,0,0,64,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	073,0,151,2291,0,3,2,0,59,2324,0,0,591,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	074,0,22,889,0,0,0,0,6,515,0,0,490,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	075,0,59,1173,0,3,1,0,1,1017,0,0,832,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	076,0,1,23,0,0,0,0,2,78,0,0,7,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	077,0,252,6321,0,3,20,0,13,7933,0,0,3477,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	078,0,39,396,0,0,3,0,4,551,0,0,40,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	079,0,21,412,0,0,1,0,0,465,0,0,185,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	080,0,68,1211,0,1,0,0,45,1428,0,0,459,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	081,0,110,2120,0,11,1,0,2,758,0,0,1579,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	082,0,162,3128,0,2,3,0,4,779,0,0,733,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	083,0,200,1220,0,1,0,0,15,1847,0,0,136,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	084,0,16,405,0,0,0,0,4,543,0,0,677,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	085,0,411,8204,0,265,13,0,17,4008,0,0,4668,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	086,0,94,2448,0,5,2,0,9,3127,0,0,479,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	087,650,7906,134890,22,1099,171,1927,244,39910,436,0,31363,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	088,0,5,215,0,0,4,0,1,244,0,0,91,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	089,0,489,4556,0,64,21,0,42,2255,0,0,1662,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	090,0,28,1161,0,11,1,0,0,866,0,0,1772,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	091,0,106,3410,0,0,1,0,30,5051,0,0,358,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	092,0,218,3303,0,32,10,0,25,1947,0,0,1272,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	093,0,126,1570,0,2,4,0,5,1004,0,0,665,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	094,0,183,4061,0,0,5,0,20,5558,0,0,1293,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	095,0,155,1008,0,2,0,0,12,999,0,0,344,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	096,0,18,160,0,0,0,0,0,132,0,0,37,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	097,0,98,3016,0,13,3,0,22,1414,0,0,1195,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	098,0,1,55,0,0,0,0,0,39,0,0,222,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	099,0,47,1216,0,0,0,0,36,1273,0,0,318,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	100,0,82,2715,0,0,1,0,14,2072,0,0,2479,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	101,0,136,3128,0,5,2,0,2,1579,0,0,1825,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	30,	102,0,865,16720,0,153,31,0,43,12690,1,0,5531,Cifras Definitivas
